,wikidata,osmid,type
2861,Q16627752,222867771,way
2862,Q16667353,23002123,way
2863,Q16695701,67801426,way
2864,Q16707721,22953717,way
2865,Q16745686,75783349,way
2866,Q16763435,51070642,way
2867,Q16890203,5784574,way
2868,Q16895131,19897775,way
2869,Q16895471,341942455,way
2870,Q16896154,356519651,node
2871,Q16912162,10443744,relation
2872,Q16919273,69256729,way
2873,Q16985100,182166762,way
2874,Q17006400,244437690,way
2875,Q17014555,358981562,way
2876,Q17017211,22875237,way
2877,Q17018083,99456215,way
2878,Q17019507,360911250,way
2879,Q17020089,59730918,way
2880,Q17021075,261268781,way
2881,Q17033569,497467548,way
2882,Q17052319,18873398,way
2883,Q17055657,4631838,way
2884,Q17058152,87929869,way
2885,Q17379645,218160172,way
2886,Q17386761,66228986,way
2887,Q17441209,52622866,way
2888,Q17511203,296128021,way
2889,Q17512701,27626932,way
2890,Q17515229,674529842,way
2891,Q17524614,860048524,way
2892,Q17524617,319604025,way
2893,Q17524672,360910346,way
2894,Q17524678,97871243,way
2895,Q17524682,59428389,way
2896,Q17524689,231652179,way
2897,Q17524716,191912387,way
2898,Q17524731,195443999,way
2899,Q17525629,860097915,way
2900,Q17525656,312522288,way
2901,Q17525879,164444665,way
2902,Q17526046,162540477,way
2903,Q17526069,171614863,way
2904,Q17526115,186973628,way
2905,Q17526187,107429685,way
2906,Q17526192,871376219,way
2907,Q17526289,59279143,way
2908,Q17526316,343730777,way
2909,Q17526339,98139181,way
2910,Q17526340,599272286,way
2911,Q17526388,865998260,way
2912,Q17526446,777247314,way
2913,Q17526449,4544257,way
2914,Q17526496,384661217,way
2915,Q17526514,364810377,way
2916,Q17526521,468399648,way
2917,Q17526542,95132205,way
2918,Q17526626,702218397,way
2919,Q17526635,359847868,way
2920,Q17526637,765688222,way
2921,Q17526879,73312087,way
2922,Q17526903,205368870,way
2923,Q17530199,331230811,way
2924,Q17530208,338807380,way
2925,Q17530213,233687197,way
2926,Q17530216,91860818,way
2927,Q17530224,224711368,way
2928,Q17530263,450257777,way
2929,Q17530260,740815706,way
2930,Q17530268,253514425,way
2931,Q17530273,512377850,way
2932,Q17530276,31437015,way
2933,Q17530290,492833854,way
2934,Q17530291,152177446,way
2935,Q17530296,325102193,way
2936,Q17530341,297182074,way
2937,Q17530344,448176237,way
2938,Q17530352,251904338,way
2939,Q17530425,110971627,way
2940,Q17530428,850139469,way
2941,Q17530470,123412259,way
2942,Q17530479,352143206,way
2943,Q17530501,183629466,way
2944,Q17530504,740815159,way
2945,Q17530522,190516378,way
2946,Q17530623,865701396,way
2947,Q17530638,341838472,way
2948,Q17530692,400681549,way
2949,Q17530707,218811813,way
2950,Q17530790,782164271,way
2951,Q17530956,144327890,way
2952,Q17531025,468656659,way
2953,Q17531057,146826559,way
2954,Q17531085,182263874,way
2955,Q17531215,136287470,way
2956,Q17531258,167603419,way
2957,Q17531641,111345622,way
2958,Q17531921,240678716,way
2959,Q17531934,183564638,way
2960,Q17531963,337197614,way
2961,Q17531984,74527736,way
2962,Q17532027,865946266,way
2963,Q17532049,172658484,way
2964,Q17532072,781595695,way
2965,Q17532100,145343165,way
2966,Q17532123,211639666,way
2967,Q17532127,446549719,way
2968,Q17532141,38596339,way
2969,Q17532144,135268703,way
2970,Q17532321,617164813,way
2971,Q17532609,785620343,way
2972,Q17532616,541790573,way
2973,Q17532920,882766334,way
2974,Q17533033,142099037,way
2975,Q17533074,40817368,way
2976,Q17533144,248280463,way
2977,Q17533403,171146669,way
2978,Q17533549,504482903,way
2979,Q17533841,142413957,way
2980,Q17533875,237560891,way
2981,Q17533903,277338848,way
2982,Q17533918,145540365,way
2983,Q17533952,158074639,way
2984,Q17534409,860396709,way
2985,Q17534891,97954581,way
2986,Q17534892,146170878,way
2987,Q17534937,284607430,way
2988,Q17534959,391945840,way
2989,Q17535039,271032744,way
2990,Q17535442,390462173,way
2991,Q17535498,503068835,way
2992,Q17535539,602254420,way
2993,Q17535558,93257719,way
2994,Q17535647,188149610,way
2995,Q17535871,771871086,way
2996,Q17536174,145491386,way
2997,Q17536273,30784567,way
2998,Q17536280,143113152,way
2999,Q17536326,144047266,way
3000,Q17536364,217518003,way
3001,Q17536377,146688147,way
3002,Q17536382,89507518,way
3003,Q17536395,105281030,way
3004,Q17536392,317517975,way
3005,Q17536410,139042652,way
3006,Q17536442,136880234,way
3007,Q17536464,143208256,way
3008,Q17536733,114462613,way
3009,Q17536742,147498121,way
3010,Q17536750,239812868,way
3011,Q17536832,148806440,way
3012,Q17536904,144845597,way
3013,Q17537013,360746669,way
3014,Q17537413,438522144,way
3015,Q17537511,300333114,way
3016,Q17537759,190580524,way
3017,Q17537776,556710724,way
3018,Q17538112,136186925,way
3019,Q17538298,200674827,way
3020,Q17538317,512754697,way
3021,Q17538384,217597933,way
3022,Q17526963,427623507,way
3023,Q17526967,799473074,way
3024,Q17527000,223210790,way
3025,Q17527035,172953768,way
3026,Q17527159,207875847,way
3027,Q17527156,79278440,way
3028,Q17527165,293598134,way
3029,Q17527206,330392782,way
3030,Q17527211,363273052,way
3031,Q17527223,126662231,way
3032,Q17527238,290396103,way
3033,Q17527246,236113449,way
3034,Q17527263,150907265,way
3035,Q17527264,149429323,way
3036,Q17527270,777243265,way
3037,Q17527295,228456987,way
3038,Q17527350,60578950,way
3039,Q17527479,235368688,way
3040,Q17527486,59620751,way
3041,Q17527498,469680164,way
3042,Q17527513,234098721,way
3043,Q17527584,860319592,way
3044,Q17527591,255446634,way
3045,Q17527605,169448738,way
3046,Q17527622,860089035,way
3047,Q17527676,374540503,way
3048,Q17527695,866404814,way
3049,Q17527718,340406795,way
3050,Q17527784,328575781,way
3051,Q17527883,116355695,way
3052,Q17527955,702245994,way
3053,Q17527990,500205215,way
3054,Q17527998,147595384,way
3055,Q17528037,860078537,way
3056,Q17528108,87764859,way
3057,Q17528181,189730861,way
3058,Q17528196,158551457,way
3059,Q17528206,183461465,way
3060,Q17528228,197529194,way
3061,Q17528258,169250363,way
3062,Q17528262,227835745,way
3063,Q17528293,313854967,way
3064,Q17528301,226918028,way
3065,Q17528350,218593931,way
3066,Q17528372,222931825,way
3067,Q17528382,251031929,way
3068,Q17528431,162410711,way
3069,Q17528436,155193355,way
3070,Q17528499,161817165,way
3071,Q17528563,479895742,way
3072,Q17528616,167676960,way
3073,Q17528677,402524492,way
3074,Q17528756,166810742,way
3075,Q17528793,152905130,way
3076,Q17528832,361411608,way
3077,Q17528837,27066756,way
3078,Q17528841,656695120,way
3079,Q17528859,166856269,way
3080,Q17528891,765164076,way
3081,Q17528912,93064055,way
3082,Q17528922,610839561,way
3083,Q17528928,860400061,way
3084,Q17528942,225167988,way
3085,Q17528960,530598003,way
3086,Q17528991,359362802,way
3087,Q17529009,101507822,way
3088,Q17529055,122223500,way
3089,Q17529088,328465658,way
3090,Q17529097,285152689,way
3091,Q17529148,494992769,way
3092,Q17529158,145265859,way
3093,Q17529157,203009927,way
3094,Q17529163,508173810,way
3095,Q17529175,217348984,way
3096,Q17529204,360308607,way
3097,Q17529230,114693513,way
3098,Q17529251,804876215,way
3099,Q17529258,140996760,way
3100,Q17529279,206874914,way
3101,Q17529320,352265624,way
3102,Q17529466,180014975,way
3103,Q17529511,76091115,way
3104,Q17529541,237984795,way
3105,Q17529605,454002913,way
3106,Q17529799,192763678,way
3107,Q17529810,169759984,way
3108,Q17529875,143605362,way
3109,Q17529879,283616927,way
3110,Q17529916,218482713,way
3111,Q17529926,882314027,way
3112,Q17529961,83563293,way
3113,Q17529974,131653000,way
3114,Q17529992,164252194,way
3115,Q17530112,170852102,way
3116,Q17530118,205700401,way
3117,Q17530116,133603805,way
3118,Q17530146,122750100,way
3119,Q17530171,728054416,way
3120,Q17538968,144944221,way
3121,Q17539128,144023325,way
3122,Q17539179,144350672,way
3123,Q17539226,868132045,way
3124,Q17539396,144941492,way
3125,Q17539441,172350271,way
3126,Q17539526,143914832,way
3127,Q17539860,148531882,way
3128,Q17539868,187039279,way
3129,Q17539907,618348908,way
3130,Q17540061,179085227,way
3131,Q17540099,192705037,way
3132,Q17540464,106684189,way
3133,Q17540517,195460165,way
3134,Q17540557,342059696,way
3135,Q17540702,215518942,way
3136,Q17540741,152617307,way
3137,Q17540745,304367963,way
3138,Q17540764,615388644,way
3139,Q17540920,865699983,way
3140,Q17540974,178128027,way
3141,Q17540991,830039092,way
3142,Q17541052,259747003,way
3143,Q17541216,459897470,way
3144,Q17541342,508499647,way
3145,Q17541367,180383346,way
3146,Q17541609,142930134,way
3147,Q17541634,361404688,way
3148,Q17541657,42038451,way
3149,Q17541882,196841446,way
3150,Q17541949,144633854,way
3151,Q17542140,787895892,way
3152,Q17542381,265230552,way
3153,Q17542461,263333409,way
3154,Q17542579,371998776,way
3155,Q17542721,114437722,way
3156,Q17542739,98492386,way
3157,Q17542834,54441784,way
3158,Q17543161,808827567,way
3159,Q17543298,359741662,way
3160,Q17543606,142805913,way
3161,Q17543645,327967029,way
3162,Q17543791,881957692,way
3163,Q17544033,233132769,way
3164,Q17544328,564782960,way
3165,Q17544904,28555713,way
3166,Q17544975,279506662,way
3167,Q17544988,147077329,way
3168,Q17545058,768108536,way
3169,Q17545103,148678904,way
3170,Q17545111,139098528,way
3171,Q17545108,95811525,way
3172,Q17545115,111471118,way
3173,Q17545159,463344794,way
3174,Q17545183,149358507,way
3175,Q17545202,123401087,way
3176,Q17545269,91875492,way
3177,Q17545273,363311653,way
3178,Q17545310,546374052,way
3179,Q17545478,177023858,way
3180,Q17545484,359145122,way
3181,Q17545534,466538474,way
3182,Q17545910,302293756,way
3183,Q17545998,133403724,way
3184,Q17546017,808819856,way
3185,Q17546113,528135329,way
3186,Q17546394,277887246,way
3187,Q17546447,656278734,way
3188,Q17547191,149787178,way
3189,Q17547386,177677902,way
3190,Q17547498,121519283,way
3191,Q17547530,97306164,way
3192,Q17547533,524467429,way
3193,Q17547571,263806376,way
3194,Q17547585,109883540,way
3195,Q17547588,259515360,way
3196,Q17547690,40295154,way
3197,Q17547693,360890761,way
3198,Q17547748,291162149,way
3199,Q17547769,859261329,way
3200,Q17547815,360889446,way
3201,Q17547813,229250822,way
3202,Q17547884,360741102,way
3203,Q17547893,83210293,way
3204,Q17547917,95469530,way
3205,Q17547928,58422458,way
3206,Q17547946,159087191,way
3207,Q17548058,769455486,way
3208,Q17548057,136326068,way
3209,Q17548111,195109770,way
3210,Q17548179,136191860,way
3211,Q17548224,770657645,way
3212,Q17548263,193943645,way
3213,Q17548266,115565965,way
3214,Q17548331,191379863,way
3215,Q17548348,136191865,way
3216,Q17548352,136173835,way
3217,Q17548630,448174486,way
3218,Q17548806,879760196,way
3219,Q17548811,667429672,way
3220,Q17548860,360594071,way
3221,Q17549131,421553613,way
3222,Q17549179,200959544,way
3223,Q17549196,37746740,way
3224,Q17549435,136119928,way
3225,Q17549467,147858475,way
3226,Q17549801,165815962,way
3227,Q17549814,189223164,way
3228,Q17549825,165026989,way
3229,Q17549882,204670304,way
3230,Q17550476,221952347,way
3231,Q17550648,158536070,way
3232,Q17550712,34617230,way
3233,Q17550815,99090553,way
3234,Q17550818,88701006,way
3235,Q17550937,860588570,way
3236,Q17550950,243915283,way
3237,Q17550995,235587802,way
3238,Q17551000,444183237,way
3239,Q17551140,103026964,way
3240,Q17551256,84045741,way
3241,Q17551372,122974640,way
3242,Q17551534,103702339,way
3243,Q17551778,839978909,way
3244,Q17551897,44885948,way
3245,Q17551909,462743190,way
3246,Q17551924,201644259,way
3247,Q17552045,178767815,way
3248,Q17552962,85864451,way
3249,Q17553133,522443811,way
3250,Q17553205,585925499,way
3251,Q17553222,423307327,way
3252,Q17553364,860088422,way
3253,Q17553613,165279385,way
3254,Q17553935,98491205,way
3255,Q17554076,415875964,way
3256,Q17554306,763177780,way
3257,Q17554507,311946991,way
3258,Q17554743,554892000,way
3259,Q17554748,359361674,way
3260,Q17555134,201847519,way
3261,Q17555244,466400632,way
3262,Q17555636,175558494,way
3263,Q17555962,31303617,way
3264,Q17555979,791794824,way
3265,Q17556259,390425617,way
3266,Q17556854,133658109,way
3267,Q17557730,166026721,way
3268,Q17557808,166405060,way
3269,Q17557828,91683127,way
3270,Q17557881,59164444,way
3271,Q17557933,159480908,way
3272,Q17569834,32559561,way
3273,Q17570317,350671148,way
3274,Q17570411,121535642,way
3275,Q17571429,53513122,way
3276,Q17573356,136042112,way
3277,Q17575331,371374297,way
3278,Q17582887,89103668,way
3279,Q17582907,483958047,way
3280,Q17582915,136287476,way
3281,Q17592454,79405492,way
3282,Q17601254,939050432,way
3283,Q17609551,2248817,relation
3284,Q17624733,148889397,way
3285,Q17624894,331226196,way
3286,Q17624899,83239549,way
3287,Q17624902,144531410,way
3288,Q17624909,341550142,way
3289,Q17635897,333064180,way
3290,Q17739482,233096923,way
3291,Q17744549,979904852,way
3292,Q17750818,111657517,way
3293,Q17769867,781149799,way
3294,Q17774372,424083582,way
3295,Q17778417,4258645,way
3296,Q17791424,26564080,way
3297,Q17793643,401305928,way
3298,Q17797917,443032412,way
3299,Q17805728,328773569,way
3300,Q17814020,225734579,way
3301,Q17840547,136842874,way
3302,Q17852693,445869139,way
3303,Q17991980,163161602,way
3304,Q18001815,9641104,relation
3305,Q18001822,97270562,way
3306,Q18001825,373110811,way
3307,Q18005363,355233385,way
3308,Q18005365,120665966,way
3309,Q18011075,733747697,way
3310,Q18015479,124163486,way
3311,Q18085736,26430723,way
3312,Q18110823,90503660,way
3313,Q18128430,98835780,way
3314,Q18149764,41939757,way
3315,Q18160859,93369243,way
3316,Q18167144,272210310,way
3317,Q18191405,183541565,way
3318,Q18195663,32908768,way
3319,Q18205873,727473210,way
3320,Q18205928,40210948,way
3321,Q18285112,163494247,way
3322,Q18287415,23736723,way
3323,Q18346803,509442606,way
3324,Q18405702,1623155,relation
3325,Q18413977,285974056,way
3326,Q18433803,757674499,way
3327,Q18450111,436430652,way
3328,Q18483037,39049677,way
3329,Q18483092,30968597,way
3330,Q18483116,142557554,way
3331,Q18538198,26727957,way
3332,Q18546991,359088514,way
3333,Q18592823,488448714,node
3334,Q18619422,4974703,way
3335,Q18639450,112978183,way
3336,Q18655222,90529093,way
3337,Q18655283,759452286,way
3338,Q18692786,33283154,way
3339,Q18697155,147977639,way
3340,Q18703661,74517347,way
3341,Q18708790,117883853,way
3342,Q18746686,90114930,way
3343,Q18746778,121053684,way
3344,Q18755135,1231789883,node
3345,Q18770309,228824374,way
3346,Q18772049,75426465,way
3347,Q18774704,137587831,way
3348,Q18922790,24144906,way
3349,Q18923055,759452293,way
3350,Q19059779,10474886,relation
3351,Q19377803,1767669709,node
3352,Q19382208,4824040,relation
3353,Q19406895,342438701,way
3354,Q19406892,167367666,way
3355,Q19407143,36713961,way
3356,Q19461932,37814913,way
3357,Q19516881,332061565,way
3358,Q19587068,32840401,way
3359,Q19587129,54639342,way
3360,Q19593814,117744827,way
3361,Q19606759,222867627,way
3362,Q19654842,62319359,way
3363,Q19673431,28959383,way
3364,Q19680026,22953451,way
3365,Q19680095,28418142,way
3366,Q19757617,33795348,way
3367,Q19757863,757863349,way
3368,Q19757899,92224376,way
3369,Q19765548,10240801,relation
3370,Q19802195,28418157,way
3371,Q19817363,30024211,way
3372,Q19828410,35766660,way
3373,Q19828413,103698549,way
3374,Q19831707,759452325,way
3375,Q19840225,665563460,way
3376,Q19840907,161979785,way
3377,Q19841008,219480636,way
3378,Q19845660,702303926,way
3379,Q19872850,9401998,way
3380,Q19876343,328274652,way
3381,Q19878710,356523768,node
3382,Q19888150,759452304,way
3383,Q19888148,1732794,relation
3384,Q19888155,766898706,way
3385,Q19888156,758379529,way
3386,Q19893393,112390539,way
3387,Q19944982,108832492,way
3388,Q19944983,356974324,way
3389,Q19944980,359980629,way
3390,Q19944987,356939040,way
3391,Q19944984,283202320,way
3392,Q19944985,342394228,way
3393,Q19944988,143899727,way
3394,Q19950937,346095828,way
3395,Q19958867,311985062,way
3396,Q19973641,380373490,way
3397,Q19989016,280225359,way
3398,Q20005808,4402018,way
3399,Q20008206,140234779,way
3400,Q20015991,4333069,way
3401,Q20020072,6673955,relation
3402,Q20020171,730902895,way
3403,Q20050677,3752883,way
3404,Q20050919,355426169,way
3405,Q20053238,446015929,way
3406,Q20113721,23807429,way
3407,Q20155834,136202944,way
3408,Q20203076,199913738,way
3409,Q20514299,674530853,way
3410,Q20650900,674532621,way
3411,Q20665403,33119021,way
3412,Q20670048,144451963,way
3413,Q20671020,209889974,way
3414,Q20671723,183328892,way
3415,Q20677195,520775411,way
3416,Q20709428,794787160,way
3417,Q20712306,24857535,way
3418,Q20713723,7663445,way
3419,Q20724717,721024172,way
3420,Q20726457,4822976,relation
3421,Q20726466,32955875,way
3422,Q20745584,113718073,way
3423,Q20748910,298183848,way
3424,Q20754342,15218337,way
3425,Q20754340,15268171,way
3426,Q20822250,6828611698,node
3427,Q20822401,341052142,way
3428,Q20827177,27578665,way
3429,Q22671135,112695344,way
3430,Q22691936,41418146,way
3431,Q22919816,286855276,way
3432,Q22919820,66979997,way
3433,Q22919829,1664056,relation
3434,Q22919842,24916513,way
3435,Q22919844,30115365,way
3436,Q22919851,92221665,way
3437,Q22919926,125521771,way
3438,Q22919952,30166244,way
3439,Q22919970,64545474,way
3440,Q22919975,136689933,way
3441,Q22919972,188704556,way
3442,Q22919979,4806122,way
3443,Q22964867,174890883,way
3444,Q23034941,4163894,relation
3445,Q23035398,369975606,way
3446,Q23073284,10484612,way
3447,Q23073285,10604372,way
3448,Q23303442,261746799,way
3449,Q23303441,164475817,way
3450,Q23645131,94174511,way
3451,Q23714519,194299532,way
3452,Q23720104,8021912,way
3453,Q23787394,461613485,way
3454,Q23787533,229018303,way
3455,Q23930654,115560273,way
3456,Q24068756,359088488,way
3457,Q24197282,20449099,way
3458,Q24284118,422491004,way
3459,Q24886092,4764554,way
3460,Q24908753,730107039,way
3461,Q24934503,104083525,way
3462,Q24949350,126113914,way
3463,Q24952447,114869838,way
3464,Q25494736,99960665,way
3465,Q25499002,322589685,way
3466,Q25829640,329629602,way
3467,Q26197108,102584116,way
3468,Q26225463,1773735164,node
3469,Q26256317,272205218,way
3470,Q26256322,228387486,way
3471,Q26256323,180817631,way
3472,Q26263109,164855843,way
3473,Q26279400,138294701,way
3474,Q26286748,224969837,way
3475,Q26290785,216694341,way
3476,Q26300282,453588015,way
3477,Q26304241,218648937,way
3478,Q26312275,246291930,way
3479,Q26312669,378579501,way
3480,Q26314054,766049199,way
3481,Q26328298,880308979,way
3482,Q26340217,150398044,way
3483,Q26351463,38866892,way
3484,Q26353928,562549475,way
3485,Q26356761,612263268,way
3486,Q26359941,158247935,way
3487,Q26361638,640510270,way
3488,Q26384987,420567159,way
3489,Q26391076,109249791,way
3490,Q26393690,22475894,way
3491,Q26407950,87192567,way
3492,Q26408445,787889963,way
3493,Q26411115,259639607,way
3494,Q26413572,142982093,way
3495,Q26425445,56332564,way
3496,Q26429078,559495028,way
3497,Q26431040,759452312,way
3498,Q26442714,188918853,way
3499,Q26446335,429285106,way
3500,Q26448947,136141462,way
3501,Q26451903,104728965,way
3502,Q26459391,146827638,way
3503,Q26461137,579643078,way
3504,Q26465241,102223036,way
3505,Q26484167,835827785,way
3506,Q26484605,486079499,way
3507,Q26496134,494464826,way
3508,Q26518393,229072357,way
3509,Q26519849,170007982,way
3510,Q26535175,259762636,way
3511,Q26535836,91745434,way
3512,Q26535860,95697351,way
3513,Q26547271,483647317,way
3514,Q26555733,884298534,way
3515,Q26558282,159740585,way
3516,Q26561423,342971712,way
3517,Q26565966,232860700,way
3518,Q26590070,118242886,way
3519,Q26590473,474925289,way
3520,Q26590894,8491688745,node
3521,Q26598281,404102837,way
3522,Q26598882,87098421,way
3523,Q26607599,85957387,way
3524,Q26608808,380773028,way
3525,Q26620892,91747218,way
3526,Q20871772,341052140,way
3527,Q20876372,23072827,way
3528,Q20876408,29429091,way
3529,Q20880625,255625457,way
3530,Q20926431,24455361,way
3531,Q20970619,191056062,way
3532,Q20971308,673492103,way
3533,Q20973806,136149012,way
3534,Q20973807,372513765,way
3535,Q20973821,359980635,way
3536,Q20973868,198484115,way
3537,Q20973873,58865232,way
3538,Q20973894,288915714,way
3539,Q20973909,346997078,way
3540,Q20973930,122818211,way
3541,Q20978709,346964643,way
3542,Q20987014,164474769,way
3543,Q20988013,475486170,way
3544,Q21008608,4218878,way
3545,Q21008692,418579898,way
3546,Q21036102,674001827,way
3547,Q21036902,144134642,way
3548,Q21036915,7490258,relation
3549,Q21037155,38140345,way
3550,Q21044623,118519410,way
3551,Q21291673,673976719,way
3552,Q21467486,673958833,way
3553,Q21500132,26498320,way
3554,Q21557158,26626715,way
3555,Q21597719,191576983,way
3556,Q21619058,31584725,way
3557,Q21619059,32059391,way
3558,Q21619056,13989874,relation
3559,Q21663941,466357027,way
3560,Q21674596,637297791,way
3561,Q21943458,11196734,relation
3562,Q22004502,30504213,way
3563,Q22025349,625685585,way
3564,Q22026590,366356178,way
3565,Q22312892,6069986,way
3566,Q22312934,4907472,way
3567,Q22313054,4276445,way
3568,Q22329853,791108119,way
3569,Q22662457,791131217,way
3570,Q26632983,639095085,way
3571,Q26636428,511256441,way
3572,Q26638213,136229713,way
3573,Q26639416,131186054,way
3574,Q26643806,461378157,way
3575,Q26643939,338351156,way
3576,Q26646654,691603883,way
3577,Q26649194,137648853,way
3578,Q26650684,389047785,way
3579,Q26658529,258404864,way
3580,Q26658550,114538008,way
3581,Q26661932,249376095,way
3582,Q26662061,239061979,way
3583,Q26662536,413688837,way
3584,Q26932985,87364940,way
3585,Q26935571,759452319,way
3586,Q26960618,12034597,relation
3587,Q26960618,12034597,relation
3588,Q26961331,216924036,way
3589,Q26965493,180689436,way
3590,Q27031013,125629066,way
3591,Q27084943,28808111,way
3592,Q27209297,163705312,way
3593,Q27628187,106619348,way
3594,Q27697938,30051219,way
3595,Q27786348,171970284,way
3596,Q27868301,247008971,way
3597,Q27998614,1101803227,way
3598,Q28017518,26785560,way
3599,Q28017518,26785560,way
3600,Q28017523,984857465,way
3601,Q28017530,292284963,way
3602,Q28017528,292284718,way
3603,Q28148030,62102257,way
3604,Q28148032,52565198,way
3605,Q28148036,197853995,way
3606,Q28148037,172856066,way
3607,Q28148157,702983222,way
3608,Q28220042,172781184,way
3609,Q28223731,115711167,way
3610,Q28407035,547884643,way
3611,Q28407604,170609906,way
3612,Q28704575,363694449,way
3613,Q28706533,272265643,way
3614,Q28810708,240014926,way
3615,Q28821643,759452288,way
3616,Q28871283,152250490,way
3617,Q28942694,676103783,way
3618,Q28943000,140809480,way
3619,Q29493888,2173139679,node
3620,Q29527196,37221476,way
3621,Q29527302,353762635,way
3622,Q29709994,69245833,way
3623,Q29717992,141905397,way
3624,Q29818230,34935434,way
3625,Q29933466,22716607,way
3626,Q30114187,115909095,way
3627,Q30114295,165835221,way
3628,Q30148231,99020331,way
3629,Q30230000,30616868,way
3630,Q30246742,231821865,way
3631,Q30323813,25483560,way
3632,Q30323840,176921013,way
3633,Q30323917,5228021,way
3634,Q30592901,14327456,way
3635,Q30611736,189055097,way
3636,Q30885570,197487704,way
3637,Q30890903,169408081,way
3638,Q30947828,158215398,way
3639,Q31838464,28825646,way
3640,Q32651331,20461299,way
3641,Q32653745,25377611,way
3642,Q32947584,757863355,way
3643,Q33130260,91788383,way
3644,Q33177809,147022106,way
3645,Q33219656,109381494,way
3646,Q34206129,27028740,way
3647,Q35271824,802243154,way
3648,Q35639834,198386967,way
3649,Q36606355,24781801,way
3650,Q38017541,30532830,way
3651,Q38250588,479422724,way
3652,Q38250969,242682221,way
3653,Q38604355,191444559,way
3654,Q38680200,154334056,way
3655,Q39144759,323077807,way
3656,Q39733461,794575351,way
3657,Q41305443,9291499,way
3658,Q41659250,31303166,way
3659,Q42395730,761830966,way
3660,Q42677713,173480516,way
3661,Q42876706,189657518,way
3662,Q43079593,32137837,way
3663,Q43165676,251568732,way
3664,Q43258604,232908132,way
3665,Q44143387,5295797621,node
3666,Q45024415,182024878,way
3667,Q45024412,304193722,way
3668,Q45024413,178330802,way
3669,Q45024419,26726534,way
3670,Q45195200,693785548,way
3671,Q45760032,395787957,way
3672,Q45907748,359980632,way
3673,Q46004757,359980631,way
3674,Q47015796,25567463,way
3675,Q47018570,673511446,way
3676,Q47068198,466351017,way
3677,Q47154669,117978969,way
3678,Q47294519,791117423,way
3679,Q47297730,791117517,way
3680,Q48521463,2749724507,node
3681,Q48683340,169232813,way
3682,Q48735088,737103753,way
3683,Q48804639,2452842,relation
3684,Q48804639,2452842,relation
3685,Q48806190,132909909,way
3686,Q48815062,5028805,way
3687,Q48815723,10181036,relation
3688,Q50172151,119120316,way
3689,Q50252589,9308907,relation
3690,Q50358796,75713837,way
3691,Q50406969,142656534,way
3692,Q50413676,9784938,way
3693,Q50822021,74270318,way
3694,Q51426068,114952437,way
3695,Q51619068,241146502,way
3696,Q51619074,114885082,way
3697,Q51817389,543152043,way
3698,Q52154883,8609817,way
3699,Q52158697,32256091,way
3700,Q52161753,359088486,way
3701,Q53672636,467428199,way
3702,Q54805280,298709761,way
3703,Q54913298,33901907,way
3704,Q55049647,146735299,way
3705,Q55049819,401750234,way
3706,Q55095871,50323147,way
3707,Q55408007,54616457,way
3708,Q55519526,340998121,way
3709,Q55529052,25275464,way
3710,Q55593956,45063700,way
3711,Q55595768,180888650,way
3712,Q55595923,673892508,way
3713,Q55596338,346182614,way
3714,Q55596343,356939039,way
3715,Q55596340,359088460,way
3716,Q55596347,293918499,way
3717,Q55596344,341013270,way
3718,Q55596350,698907214,way
3719,Q55597430,188731421,way
3720,Q55597439,467437785,way
3721,Q55597440,673512044,way
3722,Q55598432,673922991,way
3723,Q55598651,673892882,way
3724,Q55599885,791155084,way
3725,Q55604854,191576995,way
3726,Q55611847,262871449,way
3727,Q55613987,191576977,way
3728,Q55629325,608006180,way
3729,Q55632355,183317838,way
3730,Q55645369,13553397,relation
3731,Q55693828,98897215,way
3732,Q55831240,509432684,way
3733,Q56027171,34311737,way
3734,Q56072562,80328906,way
3735,Q56222720,294066057,way
3736,Q56235890,378458274,way
3737,Q56244646,200833538,way
3738,Q56244759,270967949,way
3739,Q56249895,261605323,way
3740,Q56256712,228201715,way
3741,Q56257842,142257423,way
3742,Q56257849,239864642,way
3743,Q56258011,123183582,way
3744,Q56260363,126128268,way
3745,Q56260366,252861507,way
3746,Q56260369,284595839,way
3747,Q56261633,224982427,way
3748,Q56299152,183739459,way
3749,Q56311872,316659620,way
3750,Q56312097,791309847,way
3751,Q56435638,251643976,way
3752,Q56435954,374696401,way
3753,Q56436075,87497755,way
3754,Q56437716,228563170,way
3755,Q56448416,197144268,way
3756,Q56517540,104045855,way
3757,Q56543508,370042475,way
3758,Q56546936,509449065,way
3759,Q56547460,23153528,way
3760,Q56561100,288176441,way
3761,Q56604386,623477134,way
3762,Q56621575,370202476,way
3763,Q56624801,9763927,way
3764,Q56630278,106615108,way
3765,Q56630874,27144663,way
3766,Q56630924,326360980,way
3767,Q56632970,279285150,way
3768,Q56717188,111545261,way
3769,Q57094267,29989144,way
3770,Q57316508,74957703,way
3771,Q57316618,119666477,way
3772,Q57355518,124107280,way
3773,Q57389799,77753541,way
3774,Q57392142,27894868,way
3775,Q57395264,270969563,way
3776,Q57400701,428880854,way
3777,Q57741435,422811718,way
3778,Q57749015,43441116,way
3779,Q57821825,378589537,way
3780,Q57829622,359663650,way
3781,Q57987992,814752441,way
3782,Q59158671,95879817,way
3783,Q59275178,527821316,way
3784,Q59278214,134071271,way
3785,Q59282463,124108587,way
3786,Q59284983,129791842,way
3787,Q59285343,120394808,way
3788,Q59297166,43410356,way
3789,Q59332821,360032828,way
3790,Q59417060,673957431,way
